||2007|0.0|0.0||||||5030.0|||||||||||8530.0|5680.0|5875.0|390.0|14035.0|21290.0|4670.0|500.0|50.0|18948.0|3915.0|11610.0|400.0|6000.0||4390.0|||2360.0||0.0|||5700.0|0.0|90200.0|101840.0|0.0|45630.0||8330.0|1205.0|1115.0|9350.0||||||||||||
||2008|0.0|0.0||||||4706.0|||||||||||8950.0|5940.0|5680.0|1220.0|13985.0|20890.0|4055.0|180.0|55.0|41626.0|3891.0|10250.0|400.0|6275.0||4211.0|||2560.0||0.0|||5665.0|0.0|190800.0|97754.0|10.0|51765.0||7720.0|1359.0|804.0|5500.0||||||||||||
||2009|0.0|0.0||||||5606.0|||||||||||10200.0|7320.0|12065.0|2310.0|16075.0|20600.0|3900.0|310.0|130.0|58216.0|1536.0|14265.0|600.0|5880.0||3621.0|||2810.0||0.0|||5610.0|75.0|88830.0|95604.0||64370.0||8710.0|2199.0|1327.0|5510.0||||||||||||
||2010|0.0|0.0||||||5006.0|||||||||||13960.0|11260.0|11980.0|6670.0|15295.0|29450.0|3800.0|310.0|130.0|25486.0|5366.0|14470.0|600.0|5590.0||3571.0|||4310.0||0.0|||5080.0|75.0|25250.0|95081.0||58610.0||8510.0|2220.0|1187.0|5280.0||||||||||||
||2011|0.0|0.0||||||4776.0|||||||||||15090.0|12860.0|12165.0|9230.0|15745.0|31570.0|3750.0|300.0|130.0|25296.0|5376.0|14410.0|550.0|5580.0||3671.0|||4410.0||0.0|||4800.0|75.0|23750.0|89981.0||63470.0||8015.0|2220.0|1137.0|5080.0||||||||||||
||2012|0.0|0.0||||||4506.0|||||||||||21230.0|16440.0|12465.0|11265.0|17910.0|36535.0|3660.0|340.0|132.0|21630.0|5336.0|13465.0|600.0|5480.0||3341.0|||4410.0||0.0|||4590.0|75.0|20750.0|54681.0||63530.0||7955.0|1590.0|1037.0|8080.0||||||||||||
||2013|0.0|0.0||||||4176.0|||||||||||17450.0|17775.0|9140.0|13910.0|20335.0|34265.0|3440.0|340.0||16380.0|3311.0|8880.0|350.0|4860.0||2241.0|||2380.0||0.0|||4465.0|85.0|20750.0|171681.0||69670.0||7860.0|1350.0|1022.0|14600.0||||||||||||
||2014|0.0|0.0||||||4111.0|||||||||||17315.0|17555.0|9185.0|13900.0|19855.0|33585.0|3435.0|325.0||15575.0|3256.0|8570.0|325.0|4770.0||2261.0|||2390.0||0.0|||4415.0|85.0|28350.0|171281.0||68860.0||7875.0|1370.0|1017.0|14600.0||||||||||||
||2015|0.0|0.0||||||3935.0|||||||||||14060.0|14155.0|8865.0|10650.0|18630.0|30335.0|3255.0|320.0||14300.0|3185.0|7950.0|320.0|4365.0||2181.0|||2270.0||0.0|||4155.0|85.0|29870.0|178740.0||66020.0||7355.0|1380.0|950.0|12575.0||||||||||||
||2016|0.0|0.0||||||4000.0|||||||||||12149.0|13395.0|8985.0|7360.0|14710.0|28365.0|3115.0|320.0||13860.0|3202.0|3405.0|320.0|4277.0||2231.0|||2165.0||0.0|||4405.0|85.0|44970.0|179940.0||60370.0||7335.0|1425.0|865.0|6645.0||||||||||||
||2017|0.0|||||||3967.0|||||||||||11599.0|12315.0|8595.0|6110.0|14600.0|27695.0|3085.0|320.0||13645.0|3175.0|3385.0|325.0|3970.0||2160.0|||1775.0||0.0|||4385.0|85.0|44720.0|160246.0||60275.0||7295.0|1405.0|935.0|5856.0||||||||||||
||2018|0.0|||||||4002.0|||||||||||16899.0|12215.0|8595.0|5750.0|14435.0|27240.0|3085.0|320.0||13360.0|3172.0|3397.0|325.0|103955.0||2130.0|||1615.0||0.0|||4350.0|85.0|44570.0|161402.0||60340.0||7270.0|1389.0|885.0|5486.0||||||||||||
||2019|0.0|||||||3927.0|||||||||||16735.0|11805.0|8665.0|6370.0|17225.0|27115.0|3035.0|320.0||13330.0|3151.0|3280.0|325.0|3830.0||2090.0|||1530.0||0.0|||4400.0|85.0|53770.0|156902.0||57735.0||7230.0|1355.0|855.0|5496.0||||||||||||
||2020|0.0|||||||3889.0|||||||||||16285.0|11540.0|8540.0|6205.0|16898.0|26610.0|2950.0|315.0||13281.0|3128.0|3115.0|318.0|3900.0||1955.0|||1365.0||0.0|||4355.0|82.0|53680.0|157337.0||57740.0||6595.0|1340.0|870.0|5177.0||||||||||||
||2021|0.0|||||||3894.0|||||||||||16290.0|11540.0|8540.0|6205.0|16876.0|27344.0|2940.0|315.0||13236.0|3128.0|3115.0|318.0|3900.0||2050.0|||2476.0||0.0|||4355.0|82.0|53680.0|90500.0||63100.0||6595.0|1350.0|870.0|6127.0|210.0|||||||||||
|Şırnak-73|2004|0.0|0.0|0.0|0.0|0.0|||2080.0|||||||||||6051.0|100.0|2.0||1302.0|5040.0|320.0|5250.0||85.0|34.0|1534.0|125.0|9600.0||||||||||3335.0|1353.0|||3605.0|11155.0|||720.0||||||||||||||
||2005|0.0|0.0|0.0|0.0|0.0|||1910.0|||||||||||4552.0|100.0|2.0||1922.0|5340.0|320.0|2780.0||85.0|34.0|1930.0||7480.0|||||||0.0|||2029.0|1430.0|||3062.0|11540.0|||715.0||||||||||||||
||2006|0.0|0.0|0.0|0.0|0.0|||1261.0|||||||||||2140.0|431.0|150.0||2070.0|5055.0|300.0|2200.0||9.0|42.0|1703.0||5850.0||||||||||841.0|2394.0|||2182.0|7558.0|||2111.0||||||||||||||
||2007|0.0|0.0||0.0|0.0|||831.0|||||||||||3767.0|901.0|232.0|50.0|1558.0|5970.0|320.0|2100.0||39.0|12.0|1153.0|165.0|5846.0|||||||0.0|||419.0|2716.0|||2662.0|8368.0|||2831.0||5000.0||||||||||||
||2008|0.0|||0.0|0.0|||1850.0|||||||||||3772.0|4496.0|3602.0|55.0|1646.0|4883.0|390.0|235.0||48.0|25.0|1072.0|160.0|2029.0|||||||0.0|||737.0|2798.0|||2882.0|7458.0|||15672.0||5100.0||||||||||||
||2009|0.0|||0.0|0.0|||610.0|||||||||||896.0|820.0|3740.0|0.0|2036.0|4743.0|60.0|200.0||35.0|4.0|2654.0|20.0|1829.0|||||||0.0|||630.0|2590.0|||3000.0|4852.0|||695.0||25200.0||||||||||||
||2010|0.0|||0.0|0.0|||480.0|||||||||||840.0|1020.0|2840.0|0.0|1966.0|4763.0|0.0|220.0||35.0|4.0|2680.0|20.0|1880.0|||||||0.0|||277.0|2660.0|||4240.0|4542.0|||635.0||9600.0||||||||||||
||2011|0.0|||0.0|0.0|||721.0|||||||||||1370.0|700.0|2840.0|0.0|5057.0|2266.0|0.0|220.0||40.0|6.0|1720.0|20.0|525.0|||||||0.0|||500.0|1088.0|||1358.0|4170.0|||1104.0||9650.0|26490.0|||||||||||
||2012|0.0|||0.0|0.0|||710.0|||||||||||3400.0|3170.0|4900.0|0.0|11480.0|3240.0|0.0|218.0||40.0|6.0|1830.0|0.0|1125.0|||||||0.0|||490.0|1118.0|||9357.0|4718.0|||1624.0||26630.0|26490.0|||||||||||
||2013|0.0|||0.0|0.0|||520.0|||||||||||3180.0|3410.0|19600.0||13576.0|3005.0|0.0|218.0||40.0|6.0|1830.0||1425.0|||||||0.0|||490.0|173.0|||15612.0|4928.0|||624.0||9830.0|5500.0|||||||||||
||2014|0.0|||0.0||||740.0|||||||||||3130.0|3410.0|4700.0||13399.0|2998.0|0.0|265.0||80.0|6.0|760.0||1515.0||||||||||670.0|155.0|||15712.0|7800.0|||1000.0||9830.0|21000.0|||||||||||
||2015|0.0|||0.0|0.0|||990.0|||||||||||3380.0|3660.0|2875.0||2699.0|3398.0|0.0|265.0||80.0|6.0|880.0||1565.0|||||||0.0|||670.0|205.0|||61777.0|5100.0|||1200.0||9930.0|21000.0|||||||||||
||2016|0.0|||0.0|0.0|||1290.0|||||||||||3230.0|3360.0|2575.0||2399.0|3298.0|0.0|265.0||80.0|6.0|1160.0||1515.0|||||||0.0|||720.0|205.0|||32677.0|5500.0|||1800.0||10480.0|21190.0|||||||||||
||2017|0.0|||0.0|0.0|||505.0|||||||||||2625.0|2970.0|1978.0||3401.0|8934.0|300.0|200.0||85.0|6.0|1950.0||2738.0|||||||0.0|||715.0|1995.0|||82627.0|17240.0|||20827.0||118046.0|22320.0|||||||||||
||2018|0.0|||0.0|0.0|||493.0|||||||||||2445.0|2770.0|1778.0||3803.0|8770.0|750.0|802.0||635.0|6.0|1866.0||2619.0|||||||0.0|||735.0|2828.0|||34194.0|20960.0|||21327.0||118046.0|22420.0|||||||||||
||2019|0.0|||0.0|0.0|||593.0|||||||||||3045.0|3370.0|1578.0||3555.0|8630.0|750.0|765.0||648.0|11.0|1770.0||2739.0|||||||0.0|||715.0|4106.0|||40877.0|28245.0|||21262.0||118046.0|13793.0|||||||||||
||2020|0.0|||0.0|0.0|||628.0|||||||||||3005.0|3278.0|1535.0||14482.0|8965.0|750.0|2176.0||650.0|2012.0|1783.0||2646.0|||||||0.0|||1156.0|4307.0|||62140.0|31841.0|||21507.0||118063.0|14216.0|||||||||||
||2021|0.0|||0.0|0.0|||15022.0|||||||||||3017.0|3286.0|1548.0||14350.0|8849.0|750.0|11036.0||3922.0|241.0|1792.0||2585.0|||||||0.0|||1180.0|5966.0|||135245.0|33578.0|||70083.0|327.0|113153.0|32786.0|||||||||||
|Sivas-58|2004|0.0||||||||||||||||||22072.0|32510.0|14510.0||57440.0|40075.0|3014.0|64085.0|9191.0|11675.0|68421.0|7410.0||18421.0||2443.0|1750.0|||||||17422.0|||||41014.0|||||||||||||||||
||2005|0.0||||||||||||||||||22642.0|32710.0|14850.0||60480.0|39185.0|3094.0|61790.0|9032.0|11930.0|66324.0|7765.0||18261.0||2623.0|1450.0||||0.0|||17642.0|||||29624.0|||||||||||||||||
||2006|0.0||||||||||||||||||23032.0|31640.0|17540.0||59410.0|34150.0|3249.0|63170.0|9280.0|12275.0|69859.0|8210.0||15645.0||2743.0|1550.0||||0.0|||17952.0|||||29095.0|||||||||||||||||
||2007|0.0||||||||||||||||||29780.0|31940.0|15500.0|3500.0|29980.0|34300.0|2510.0|67030.0|475.0|12720.0|51633.0|3500.0||23900.0||900.0|1250.0|||||||10420.0|300.0||1060.0||17450.0|||||||||||||||||
||2008|0.0||||||||||||||||||28430.0|32160.0|15460.0|4400.0|28920.0|34725.0|3575.0|72860.0|300.0|12740.0|47800.0|4010.0||23930.0||900.0|1250.0|||||||6175.0|500.0||1060.0|2480.0|17580.0|||||||||||||||||
||2009|0.0||||||||||||||||||27725.0|32010.0|15560.0|4400.0|28875.0|34540.0|3660.0|65115.0|1300.0|12770.0|45940.0|3840.0||24050.0||1300.0|1250.0|||||||5775.0|500.0||1060.0|2480.0|19380.0|||||||||||||||||
||2010|0.0||||||||||||||||||45105.0|38580.0|15810.0|6150.0|30465.0|36930.0|3100.0|73310.0||19510.0|52250.0|2560.0||30650.0||600.0|1250.0|||||||1790.0|||1060.0|4080.0|21110.0|||||||||||||||||
||2011|0.0||||||||||||||||||32145.0|30545.0|18635.0|8440.0|43235.0|32455.0|2747.0|151870.0||14695.0|41680.0|1905.0||27030.0||600.0|1250.0|||||||1680.0|700.0||1060.0|44428.0|24100.0|||||||||||||||||
||2012|0.0||||||||||||||||||42295.0|41560.0|19175.0|10890.0|47325.0|30635.0|2478.0|153345.0||21615.0|40085.0|1640.0||25010.0||500.0|1200.0||||0.0|||2880.0|5950.0||1010.0|52080.0|24480.0|||||||||||||||||
||2013|0.0||||||||||||||||||41625.0|41470.0|18645.0|5430.0|48040.0|30565.0|2398.0|153040.0||21375.0|39755.0|1685.0||25070.0||500.0|1150.0||||0.0|||2875.0|5950.0||1010.0|42090.0|24735.0|||||||||0.0|0.0||||||0.0|
||2014|0.0||||||||||||||||||41100.0|40610.0|18145.0|5440.0|47270.0|30355.0|2368.0|152345.0||20305.0|38145.0|1710.0||24310.0||500.0|1150.0||||0.0|||2910.0|5620.0||1010.0|42090.0|28545.0||||||||||0.0|||||||
||2015|0.0||||||||||||||||||47545.0|43050.0|18605.0|4160.0|47495.0|33515.0|2485.0|157975.0||21235.0|39015.0|1940.0||23884.0||500.0|1125.0||||0.0|||3150.0|5530.0||1010.0|42000.0|28925.0||||||||||||||||0.0|
||2016|0.0||||||||||||||||||49915.0|45845.0|18810.0|4580.0|52605.0|31695.0|2758.0|145060.0||32240.0|38040.0|1865.0||23900.0||600.0|1225.0||||0.0|||2652.0|5360.0||1010.0|39080.0|84072.0||||||||||0.0||||||0.0|
||2017|0.0||||||||||||||||||53700.0|46093.0|18965.0|4565.0|52165.0|32397.0|2809.0|149946.0||31233.0|38634.0|1844.0||23753.0||604.0|1235.0||||0.0|||3158.0|4705.0||955.0|39130.0|87255.0||||||||||0.0||||||0.0|
||2018|0.0||||||||||||||||||54015.0|46397.0|19020.0|4606.0|52119.0|32502.0|2226.0|147631.0||30984.0|38957.0|1846.0||23800.0||604.0|1235.0||||0.0|||3165.0|6432.0||1017.0|1745.0|98366.0||||||||||0.0||||||0.0|
||2019|0.0||||||||||||||||||53517.0|46091.0|19056.0|4603.0|52154.0|32341.0|2128.0|147345.0||30829.0|38884.0|1848.0||23926.0||604.0|1235.0||||0.0|||3185.0|6444.0||1017.0|1749.0|98512.0||||||||||0.0||||||0.0|
||2020|0.0||||||||||||||||||53566.0|46142.0|19042.0|4613.0|52204.0|32327.0|2136.0|163451.0||30776.0|38860.0|1831.0||23961.0||606.0|1238.0||||0.0|||3343.0|7270.0||1019.0|1746.0|100687.0|||||||||0.0|0.0||||||0.0|
||2021|0.0||||||||||||||||||53497.0|46111.0|19095.0|4618.0|52135.0|32276.0|2130.0|163399.0||30809.0|38861.0|1829.0||24006.0||608.0|1239.0||||0.0|||3575.0|20541.0||1021.0|1743.0|101287.0|||||||||0.0|0.0||||||0.0|
|Tekirdağ-59|2004|0.0||0.0|||||495.0|||||||||||2780.0|1780.0|1537.0||529.0|6350.0|4245.0|3155.0|550.0|25212.0|1625.0|3245.0||8312.0||17030.0|550.0||||0.0|||2485.0|2334.0||||14160.0||720.0|40.0|0.0|26830.0|6255.0|||||||||||
||2005|0.0||0.0|||||515.0|||||||||||2785.0|1760.0|1537.0||529.0|6395.0|3985.0|3145.0|565.0|46672.0|1545.0|3240.0||8212.0||17015.0|510.0||||0.0|||2535.0|1780.0||||15735.0||735.0|60.0|0.0|25930.0|5805.0|||||||||||
||2006|0.0||0.0|||||915.0|||||||||||1925.0|1620.0|1537.0||529.0|5142.0|2990.0|2925.0|565.0|50112.0|1545.0|3260.0||8080.0||17020.0|510.0||||0.0|||2455.0|1780.0||||26150.0||685.0|80.0|100.0|50706.0|13969.0|||||||||||
||2007|0.0||0.0|||||1205.0|||||||||||3296.0|3430.0|1550.0|7885.0|109780.0|7060.0|4180.0|3160.0|645.0|38485.0|1740.0|2980.0|875.0|12332.0||17020.0|470.0||1070.0||0.0|||2380.0|11547.0||||37270.0||595.0|5960.0|80.0|133276.0|15750.0|||||||||||
||2008|0.0||0.0|||||1095.0|||||||||||3320.0|3490.0|1050.0|7885.0|115780.0|6900.0|4105.0|2895.0|405.0|35275.0|1440.0|2770.0|900.0|10082.0||530.0|480.0||310.0||0.0|||1565.0|11297.0||||42820.0||465.0|5960.0|80.0|133281.0|15750.0|||||||||||
||2009|0.0||0.0|||||1110.0|||||||||||2850.0|3180.0|800.0|6985.0|161330.0|13570.0|5405.0|2550.0|425.0|34430.0|1500.0|2210.0|850.0|9777.0||540.0|470.0||250.0||0.0|||1475.0|10617.0||||39810.0||470.0|585.0|75.0|123780.0|10625.0|||||||||||
||2010|0.0||0.0|||||1110.0|||||||||||18210.0|10950.0|800.0|2010.0|82930.0|139288.0|7745.0|2515.0|405.0|36105.0|1525.0|3070.0|750.0|8980.0||600.0|480.0||200.0||0.0|||1540.0|39974.0||||53622.0||490.0|4920.0|80.0|108350.0|5000.0|||||||||||
||2011|0.0||0.0|||||1297.0|||||||||||18210.0|10750.0|800.0|23720.0|51860.0|186050.0|8545.0|2495.0|425.0|35310.0|1555.0|2940.0|580.0|8980.0||650.0|520.0||160.0||0.0|||1490.0|30550.0||||52664.0||620.0|8820.0|100.0|108478.0|5336.0|||||||||||
||2012|0.0||0.0|||||1117.0|||||||||||3695.0|7745.0|800.0|16065.0|65702.0|119412.0|5800.0|2350.0|350.0|20245.0|1510.0|3145.0|580.0|6885.0||635.0|585.0||130.0||0.0|||1420.0|27459.0||||69488.0||635.0|8525.0|210.0|108490.0|5050.0|||||||||||
||2013|0.0||0.0|||||1104.0|||||||||||3928.0|7830.0|320.0|26750.0|92490.0|122107.0|6050.0|3055.0|250.0|17524.0|1205.0|8170.0|735.0|8135.0||450.0|640.0||140.0||0.0|||1265.0|27653.0||||83759.0||700.0|8565.0|220.0|108950.0|6000.0|||||||||||
||2014|0.0||0.0|||||1048.0|||||||||||4310.0|7820.0|365.0|26750.0|72816.0|153302.0|6190.0|3090.0|300.0|17863.0|1140.0|6395.0|725.0|8410.0||500.0|640.0||||0.0|||1248.0|49588.0||||104929.0||738.0|8570.0|220.0|108950.0|6000.0|||||||||||
||2015|0.0||0.0|||||1024.0|||||||||||4308.0|7291.0|297.0|26750.0|73145.0|122505.0|12225.0|2987.0|250.0|17418.0|1029.0|6106.0|725.0|7400.0||450.0|640.0||||0.0|||1175.0|39498.0||||108602.0||734.0|8560.0|220.0|108950.0|6000.0|||||||||||
||2016|0.0||0.0|||||842.0|||||||||||3520.0|2970.0|242.0|16790.0|67548.0|172082.0|9618.0|2232.0|150.0|9943.0|787.0|8713.0|1422.0|5190.0||345.0|430.0||||0.0|||1220.0|37118.0|126.0|||166648.0||615.0|3300.0|225.0|106444.0|6000.0|||||||||||
||2017|0.0||0.0|||||854.0|||||||||||3225.0|2840.0|145.0|18200.0|67776.0|144945.0|11180.0|2130.0|50.0|11230.0|675.0|10444.0|6010.0|4835.0||245.0|430.0||||0.0|||1230.0|35234.0|151.0|||181023.0||520.0|3300.0|225.0|110758.0|6000.0|||||||||||
||2018|0.0||0.0|||||914.0|||||||||||2908.0|2570.0|95.0|48200.0|72346.0|205555.0|13380.0|3080.0|50.0|12012.0|1385.0|11394.0|6130.0|6445.0||195.0|430.0|990.0|||0.0|||1230.0|33456.0|251.0|350.0||221715.0||1560.0|3870.0|4845.0|106444.0|6000.0|||||||||0.0||
||2019|0.0||0.0|||||859.0|||||||||||2498.0|2735.0|14.0|48520.0|66011.0|234010.0|12697.0|3066.0|50.0|6894.0|1415.0|11174.0|6095.0|6270.0||95.0|400.0|990.0|||0.0|||870.0|27976.0|240.0|350.0||191362.0||1450.0|2370.0|4865.0|76056.0|550.0|||||||||0.0||
||2020|0.0||0.0|||||827.0|||||||||||2223.0|2055.0|14.0|31920.0|46582.0|255925.0|4590.0|2813.0|0.0|6944.0|1330.0|10514.0|5820.0|6735.0||45.0|250.0|1035.0|||0.0|||707.0|28748.0|240.0|325.0||203855.0||1142.0|2250.0|4695.0|76187.0|550.0|||||||||0.0||
||2021|0.0||0.0|||||780.0|||||||||||1265.0|1485.0|14.0|15050.0|38985.0|247905.0|4305.0|2360.0|0.0|6149.0|840.0|8419.0|2600.0|5685.0||45.0|250.0|1215.0|||0.0|||453.0|27725.0|250.0|300.0||206900.0||1140.0|2615.0|2700.0|75975.0|550.0|||||||0.0|0.0|||
|Tokat-60|2004|0.0||0.0|||||620.0|||||||||||38853.0|37671.0|6647.0|39301.0|33773.0|16448.0|3125.0|4635.0|1500.0|25064.0|406967.0|44149.0|34850.0|11135.0||2800.0|||||0.0|||3610.0|4320.0|40.0|328250.0||100213.0||500.0|1300.0||||||||||||||
||2005|0.0||0.0|||||620.0|||||||||||38191.0|37075.0|6127.0|41965.0|35053.0|17243.0|3215.0|4310.0|1500.0|25538.0|381247.0|53965.0|23800.0|11030.0||2800.0|||||0.0|||3710.0|4320.0|40.0|299750.0||101403.0||500.0|1300.0||||||||||||||
||2006|0.0||0.0|||||620.0|||||||||||42979.0|38379.0|8727.0|40682.0|38573.0|21177.0|4023.0|7099.0|45.0|38831.0|394606.0|55911.0|24700.0|12167.0||3045.0|||||0.0|||4159.0|3260.0|40.0|332350.0||129801.0||650.0|2650.0||||||||||||||
||2007|0.0||0.0|||||750.0|||||||||||40630.0|37736.0|11918.0|43610.0|33078.0|22073.0|8052.0|7498.0|60.0|35897.0|348260.0|44732.0|24320.0|12615.0||3105.0|||||0.0|||3724.0|2980.0|45.0|335330.0||93590.0||630.0|2580.0|450.0|||||||||||||
||2008|0.0||0.0|||||810.0|||||||||||40110.0|36812.0|12835.0|44420.0|33968.0|23211.0|8274.0|7933.0|60.0|41319.0|308573.0|44250.0|6350.0|11571.0||2925.0|||||0.0|||3864.0|3482.0|45.0|331270.0||92865.0||625.0|5350.0|425.0|||||||||||||
||2009|0.0||0.0|||||710.0|||||||||||41585.0|37862.0|12060.0|46965.0|38348.0|27601.0|8269.0|7808.0|60.0|40539.0|239913.0|40415.0|6950.0|11566.0||2825.0|||||0.0|||4954.0|3470.0|45.0|54270.0||100465.0||575.0|4760.0|375.0|1300.0||||||||||||
||2010|0.0||0.0|||||960.0|||||||||||33402.0|27807.0|8932.0|47774.0|60148.0|29292.0|6144.0|8405.0|40.0|56036.0|167359.0|60581.0|5270.0|11558.0||2450.0|||||0.0|||4684.0|4305.0|15.0|57270.0||100253.0||550.0|5080.0|350.0|1600.0||||||||||||
||2011|0.0||0.0|||||1080.0|||||||||||32312.0|27412.0|9732.0|51105.0|73453.0|28922.0|6039.0|8060.0|0.0|66134.0|148379.0|55431.0|4290.0|11793.0||2025.0|||||0.0|||4429.0|4100.0|15.0|58070.0||106093.0||385.0|6470.0|300.0|1650.0||||||||||||
||2012|0.0||0.0|||||1200.0|||||||||||30858.0|25592.0|8420.0|52645.0|73028.0|47466.0|5069.0|7718.0|20.0|60049.0|139787.0|46672.0|2275.0|11045.0||1725.0|||||0.0|||3679.0|5895.0|15.0|56105.0||97935.0||535.0|4850.0|240.0|1760.0|||||||||0.0|||
||2013|0.0||0.0|||||1350.0|||||||||||36425.0|30507.0|8700.0|51540.0|66058.0|47488.0|4869.0|6868.0|0.0|72109.0|126067.0|53572.0|1800.0|10510.0||1110.0|||||0.0|||3194.0|5755.0|10.0|100020.0||102477.0||575.0|4670.0|275.0|1710.0||||||||||||
||2014|0.0||0.0|||||1400.0|||||||||||38050.0|30772.0|12130.0|52875.0|65223.0|50703.0|7324.0|8092.0|0.0|68769.0|120432.0|50047.0|3525.0|10130.0||620.0|||||0.0|||2529.0|4910.0|10.0|520025.0||112367.0||350.0|4670.0|225.0|1600.0|||||||||0.0|||
||2015|0.0||0.0|||||1450.0|||||||||||38825.0|30757.0|11950.0|49415.0|65528.0|50468.0|7189.0|7623.0|0.0|67489.0|114533.0|50162.0|3605.0|10310.0||600.0|||||0.0|||2584.0|3905.0|10.0|120025.0||118352.0||300.0|3450.0|200.0|1700.0|||||||||0.0|||
||2016|0.0||0.0|||||1550.0|||||||||||39075.0|30945.0|10850.0|50530.0|64928.0|60541.0|7029.0|7488.0|0.0|66994.0|114907.0|50012.0|1605.0|11360.0||650.0|||||0.0|||2689.0|3895.0|15.0|124050.0||141228.0||400.0|3530.0|230.0|1800.0|||||||||0.0|||
||2017|0.0||0.0|||||1625.0|||||||||||34480.0|27823.0|9565.0|49485.0|63998.0|58225.0|6334.0|10108.0|0.0|61219.0|115448.0|47742.0|1610.0|11345.0||700.0|||||0.0|||2699.0|3628.0|16.0|140890.0||185603.0||450.0|2810.0|250.0|1577.0|||||||||0.0|||
||2018|0.0||0.0|||||1680.0|||||||||||33410.0|26943.0|9395.0|47460.0|63483.0|53900.0|6479.0|9568.0|0.0|59889.0|115443.0|47767.0|1600.0|16205.0||820.0|||||0.0|||2654.0|6100.0|20.0|160060.0||212163.0||500.0|2450.0|275.0|1900.0|||||||||0.0|||
||2019|0.0||0.0|||||1650.0|||||||||||29210.0|23905.0|5340.0|45715.0|62233.0|34040.0|5454.0|6003.0|0.0|59429.0|114973.0|43697.0|1600.0|16095.0||650.0|||||0.0|||2774.0|5875.0|100.0|160000.0||240596.0||450.0|1900.0|250.0|1900.0|||||||||0.0|||
||2020|0.0||0.0|||||1710.0|||||||||||27650.0|21820.0|4825.0|41435.0|62437.0|29908.0|5389.0|5778.0|0.0|58274.0|114613.0|44530.0|1500.0|15313.0||720.0|||||0.0|||2834.0|5375.0|95.0|200000.0||321616.0||500.0|1960.0|300.0|1950.0|||||||||0.0||0.0|
||2021|0.0||0.0|||||1780.0|||||||||||27570.0|21667.0|4470.0|40895.0|60736.0|30168.0|5414.0|5858.0|0.0|57419.0|113143.0|43869.0|1500.0|15448.0||1400.0|||5.0||0.0|||2741.0|4895.0|110.0|200000.0||373606.0||550.0|2130.0|250.0|1950.0|||||||||0.0||0.0|
|Trabzon-61|2004||||||||6495.0||1055.0|1890.0|155.0|1465.0|6430.0||150.0|1770.0||8735.0|7790.0|5305.0|320.0|17110.0|33382.0|4880.0|||7710.0|2580.0|1405.0|305.0|11330.0|640.0|200.0|||19655.0|0.0|0.0|||3985.0||2290.0|1019200.0||43299.0||1260.0|905.0|1755.0|18180.0||0.0||||||||||
||2005||||||||7639.0||1045.0|265.0|185.0|2985.0|8080.0|||1340.0||8485.0|7360.0|5538.0|1976.0|17844.0|32971.0|4829.0|||12063.0|2490.0|1495.0|285.0|10770.0|660.0|200.0|||69082.0|0.0|0.0|||3950.0||2535.0|968530.0||47981.0||1850.0|1033.0|1835.0|17340.0||0.0||||||||||
||2006||||||||7694.0||1195.0|830.0|175.0|2860.0|7700.0|||1240.0||8535.0|7620.0|5408.0|3021.0|26709.0|32218.0|4775.0|||11465.0|2480.0|1495.0|285.0|9970.0|675.0||||70930.0|0.0|0.0|||3825.0||2650.0|968530.0||50342.0||1875.0|1040.0|1775.0|17735.0||0.0||||||||||
||2007||||||||6544.0||1256.0|2679.0|120.0|2235.0|11730.0|||40.0||7805.0|7150.0|4713.0|6205.0|23668.0|31268.0|4280.0|||9751.0|1960.0|1100.0|260.0|8910.0|610.0|250.0|||69950.0|0.0|0.0|||3225.0||940.0|3005400.0||44242.0||1620.0|995.0|2085.0|17685.0||0.0||||||||||
||2008||||||||6259.0||1235.0|2909.0|100.0|2440.0|14565.0|||40.0||6725.0|5480.0|4048.0|4750.0|21807.0|26995.0|4081.0|||8880.0|1585.0|965.0|220.0|7885.0|570.0|680.0|||71422.0|0.0|0.0|||3288.0||820.0|1001600.0||33362.0||1395.0|967.0|9160.0|18660.0||0.0||||||||||
||2009||||||||6039.0||1239.0|2159.0|100.0|985.0|15170.0|||40.0||6595.0|5160.0|4273.0|6127.0|23022.0|27738.0|3737.0|||11483.0|1284.0|787.0|320.0|7870.0|709.0|630.0|||26211.0|0.0|0.0|||3258.0||715.0|1013240.0||41007.0||1371.0|960.0|12085.0|18621.0||0.0||||||||||
||2010||||||||5875.0||1245.0|1959.0|100.0|990.0|14900.0|||40.0||6597.0|5420.0|4198.0|6445.0|23152.0|27905.0|3735.0|||11605.0|1355.0|815.0|320.0|6265.0|715.0|691.0|||26057.0|0.0|0.0|||3353.0||717.0|778040.0||42301.0||1396.0|970.0|11406.0|18620.0||0.0||||||||||
||2011||||||||5610.0||1130.0|1504.0|100.0|807.0|13260.0|||40.0||6133.0|4990.0|3664.0|5552.0|22424.0|26695.0|3468.0|||10936.0|1205.0|700.0|350.0|6120.0|660.0|652.0|||31922.0|0.0|0.0|||3485.0||720.0|991360.0||43415.0||1368.0|993.0|9380.0|18280.0||0.0||||||||||
||2012||||||||4759.0||1100.0|1402.0|50.0|784.0|12889.0|||40.0||5340.0|4390.0|3238.0|5305.0|19585.0|25338.0|3190.0|||9661.0|915.0|878.0|40.0|5935.0|640.0|645.0|||30049.0|0.0|0.0||0.0|3323.0||676.0|901520.0||36290.0||1199.0|888.0|8714.0|14240.0||0.0||||||||||
